review_id,review_text,rating,sentiment,category,verified_purchase
REV-065352,Stay away from this bluetooth speaker. Encountered distorted microphone sound. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,False
REV-011041,Five stars! The perfect fit of this raincoat blew me away. Purchased this last week and couldn't be happier with the and got so many compliments wearing this.,5,1,Retail & Apparel,True
REV-004222,Do not recommend this leather boots at all. Suffers from cheap zipper. Save your cash and look elsewhere.,2,0,Retail & Apparel,False
REV-000822,One star! The frayed seams of this skinny jeans is horrific. Total regret buying this. Fell apart after the very first wash.,2,0,Retail & Apparel,True
REV-038129,"Really happy with the grilled steak. It offers warm and attentive service, and will be recommending to all our friends and family.",4,1,Hospitality & Food,True
REV-089152,Disaster of a service call regarding the roof inspection. The disrespectful attitude is unacceptable. Had to hire a second company to fix their mistakes.,2,0,Services & Professional,True
REV-029232,Waited over an hour only to receive terrible craft coffee. The unbearable noise is unacceptable. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,False
REV-050557,Five stars! The sturdy aluminum build of this fast charger blew me away. Upgraded from my old device to this and well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,False
REV-033685,Five stars! The generous portion size of this grilled steak blew me away. Had an unforgettable evening enjoying the and already planning our next reservation here.,5,1,Hospitality & Food,False
REV-058754,One star! The laggy performance of this fast charger is horrific. Unreliable and frustrating experience with the. Fails to hold any charge after a month.,2,0,Consumer Tech & Electronics,False
REV-027023,Sushi platter review: Fresh ingredients. Consistently the top spot in town for. Already planning our next reservation here.,5,1,Hospitality & Food,True
REV-036906,One star! The sticky tables of this seafood platter is horrific. Worst dinner in a long time with the. Completely ruined our evening.,2,0,Hospitality & Food,False
REV-000271,T-shirt review: Comfortable lining. Exceeded my expectations regarding the. Highly recommend to anyone looking for comfort and style.,4,1,Retail & Apparel,True
REV-008867,"Really happy with the leather boots. It offers perfect fit, and highly recommend to anyone looking for comfort and style.",4,1,Retail & Apparel,True
REV-015007,"Really happy with the leather boots. It offers perfect fit, and worth every single penny.",4,1,Retail & Apparel,True
REV-004689,Five stars! The breathable texture of this formal blazer blew me away. I am genuinely impressed by this and worth every single penny.,5,1,Retail & Apparel,False
REV-081996,Scam alert! Had a horrific experience with the dental cleaning. The unclear billing is unacceptable. Unacceptable incompetence from start to finish.,2,0,Services & Professional,True
REV-084373,"Really happy with the lawn maintenance. It offers expert craftsmanship, and fair quote with no surprise fees at the end.",4,1,Services & Professional,True
REV-002515,"Really happy with the cotton hoodie. It offers durable material, and got so many compliments wearing this.",5,1,Retail & Apparel,True
REV-036400,Awful dining experience centered around the breakfast buffet. The horrible waiting time is unacceptable. Several in our party suffered food poisoning.,1,0,Hospitality & Food,True
REV-038869,Grilled steak review: Prompt delivery. Had an unforgettable evening enjoying the. Already planning our next reservation here.,4,1,Hospitality & Food,True
REV-058245,Smartwatch review: Crystal clear display. Extremely pleased with the high speed and. Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-030410,Stay away from this cocktail selection. Encountered rude and dismissive staff. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-054795,"Really happy with the fast charger. It offers sturdy aluminum build, and syncs seamlessly across all my devices.",5,1,Consumer Tech & Electronics,True
REV-019264,Stay away from this formal blazer. Encountered cheap zipper. Returning this immediately.,2,0,Retail & Apparel,True
REV-083910,Stay away from this roof inspection. Encountered two hour late arrival. Still waiting for a callback two weeks later.,2,0,Services & Professional,True
REV-026974,Stay away from this sushi platter. Encountered overpriced bill. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-007130,"One star! The thin cloth of this cotton hoodie is horrific. Arrived in awful condition, particularly the. Customer service refused to offer an exchange.",1,0,Retail & Apparel,True
REV-007145,Five stars! The vibrant color of this winter jacket blew me away. I am genuinely impressed by this and arrived fast and fits true to size.,5,1,Retail & Apparel,True
REV-045466,Horrendous management and inedible cozy suite. The bland taste is unacceptable. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,True
REV-001967,Raincoat review: Premium finish. Great addition to my wardrobe! The. Got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-015153,Five stars! The flawless stitching of this raincoat blew me away. Super happy with the quality of the and got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-019114,Stay away from this winter jacket. Encountered frayed seams. Returning this immediately.,2,0,Retail & Apparel,True
REV-076207,Five stars! The quick turnaround time of this lawn maintenance blew me away. Seamless and smooth experience with the and fair quote with no surprise fees at the end.,4,1,Services & Professional,True
REV-032142,Do not recommend this tasting menu at all. Suffers from stale bread. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-021935,Five stars! The premium finish of this skinny jeans blew me away. Hands down the best and worth every single penny.,5,1,Retail & Apparel,False
REV-040360,Horrendous management and inedible margherita pizza. The bland taste is unacceptable. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,True
REV-053842,Do not recommend this tablet at all. Suffers from terrible battery drain. Overheats dangerously during moderate usage.,1,0,Consumer Tech & Electronics,True
REV-009163,Winter jacket review: Durable material. I am genuinely impressed by this. Worth every single penny.,5,1,Retail & Apparel,False
REV-087844,Stay away from this car detailing. Encountered damaged my property. Unacceptable incompetence from start to finish.,1,0,Services & Professional,True
REV-037630,Horrendous management and inedible breakfast buffet. The rude and dismissive staff is unacceptable. Several in our party suffered food poisoning.,1,0,Hospitality & Food,False
REV-083305,Five stars! The professional advice of this home AC repair blew me away. Reliable and trustworthy team for our and polite technicians who respected our home.,4,1,Services & Professional,True
REV-066270,Do not buy this! Constant hardware failure on the portable power bank. The flimsy plastic casing is unacceptable. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-034654,Do not recommend this cozy suite at all. Suffers from bland taste. Completely ruined our evening.,1,0,Hospitality & Food,False
REV-041963,We were blown away by the grilled steak. The generous portion size is exceptional! A delightful culinary experience.,4,1,Hospitality & Food,True
REV-039591,Five stars! The prompt delivery of this smash burger blew me away. Outstanding dining experience featuring the and will be recommending to all our friends and family.,4,1,Hospitality & Food,False
REV-081036,One star! The left a huge mess behind of this moving service is horrific. Completely butchered the job during the. Had to hire a second company to fix their mistakes.,2,0,Services & Professional,True
